"","X","CLUST","NAME","STATE","TIER","ECO3","LATITUDE","LONGITUDE","ELEVATION","PPTWT","logPPTWT","MCMT","MWMT","TD","MAT","ELEVATION_PRISM","medMax","PROP_ZERO","LOCATION","SCALE","SHAPE","EVENT10","EVENT15","EVENT20","EVENT30","EVENT50","RT_I","RT_II","RT_III","RT_IV","RATIO","rawDiff","w2","est_wind_avg","est_temp_avg"
"5910",5910,"9.3.3.0350","ORMAN DAM","SD",1,"9.3.3",44.75,-103.75,894,34.6434009241157,3.54510725797763,-4.94951902220839,22.5998803812163,27.5493984592717,8.10012037391775,887.068078539113,0.258528855077257,0,0.1973004124146,0.0935953354332255,0.187581267651164,10,11,12,13,15,28,39,46,56,2.6,24,0.415705179025337,4.35606233229537,1.27059311001909
"5911",5911,"9.3.3.0352","PINE RIDGE","SD",1,"9.3.3",43,-102.5,985.1,33.6102804501307,3.51483198594887,-4.02996020972022,23.4298409499578,27.4598016365151,8.80996074464023,989.035805378062,0.226294975335437,0,0.215909891574994,0.081897235590226,0.150295820829325,9,10,11,12,14,23,30,35,41,2.14285714285714,16,0.442711617635037,4.38976785796918,1.9198932617183
"5912",5912,"9.3.3.0354","PORCUPINE 11 N","SD",1,"9.3.3",43.5,-102.5,859.5,33.9396474440488,3.52458387212835,-3.88980800594816,23.3603837804896,27.2501923151547,8.97383988095089,881.011201682956,0.288125145555189,0,0.24303117660657,0.127161076991198,0.149010675594119,12,14,15,17,19,32,44,50,60,2.31578947368421,25,0.375405065857141,4.09387667494531,1.93422375210537
"5913",5913,"9.3.3.0357","RALPH 1 N","SD",1,"9.3.3",45.75,-103,850.4,27.8210397196353,3.3257925588967,-7.51960016006166,21.4890666283339,29.0086672652327,6.64322677335468,853.226625292741,0.378278777206904,0,0.296401017249442,0.146129531802089,0.18282618612432,15,17,18,20,24,42,59,72,87,2.45833333333333,35,0.493900610899129,4.84511564591741,-0.665818168811768
"5914",5914,"9.3.3.0358","REDIG 11 NE","SD",1,"9.3.3",45.5,-103.25,935.7,23.4300003051758,3.15401726554471,-6.76566398262043,21.7661643704823,28.5318289108115,6.91679191110176,919.762001925515,0.313690985786867,0,0.265274852375719,0.172019260389629,0.189789188279571,16,18,20,23,26,49,72,86,106,2.76923076923077,46,0.480333399399605,4.78505702767831,-0.336622650282607
"5915",5915,"9.3.3.0359","RED OWL","SD",1,"9.3.3",44.75,-102.5,845.2,32.4554892118545,3.47986958791533,-6.06136018103932,22.2914103134954,28.3527703762789,7.5559201834337,845.062976397035,0.445950050462045,0,0.332911028200808,0.224786901372481,0.166757045375573,20,23,25,28,33,58,83,100,123,2.51515151515152,50,0.442071494875349,4.63183838789534,0.419675019988745
"5916",5916,"9.3.3.0370","TIMBER LAKE","SD",1,"9.3.3",45.5,-101,662.3,36.6026799421107,3.60012146018873,-8.21033483118321,22.4245749023494,30.6349104302186,7.21558933777596,660.386111600751,0.277650336941434,0,0.262257444634342,0.164926709677486,0.20616194556544,15,18,20,22,26,50,75,94,118,2.88461538461538,49,0.470376046603813,4.72597238568955,-1.03752754175218
"5917",5917,"9.3.3.0373","VALE","SD",1,"9.3.3",44.5,-103.5,844.9,36.378317222264,3.59397291644742,-5.33059994308026,22.7100390863383,28.0406390275111,8.02971972517376,846.967999002858,0.263040469014193,0,0.252802845721584,0.0955563861800791,0.186275601940825,11,12,13,15,17,29,41,48,59,2.41176470588235,24,0.371472253591819,4.09970276857744,1.40679479503649
"5918",5918,"9.3.3.0374","VIVIAN","SD",1,"9.3.3",44,-100.25,583.1,34.7202812063727,3.54732398902124,-5.92016008384017,23.6701200800695,29.5902801600951,8.67000007439894,585.983999420375,0.31693830271236,0,0.26381946632277,0.165234504230859,0.164257505552475,15,17,19,21,24,42,60,71,86,2.5,36,0.431049111004645,4.44571956747038,0.603250524106613
"5919",5919,"9.3.3.0375","WASTA","SD",1,"9.3.3",44,-102.5,709.6,30.2536359222298,3.40961637303011,-4.85318857830515,23.4911319466226,28.3443208235192,8.78145159920775,719.871123994474,0.257113900153843,0,0.227634347543596,0.103925900044079,0.175728861805866,11,12,13,15,17,30,41,49,60,2.41176470588235,24,0.362049529028284,4.22938703756652,1.35501395713919
"5920",5920,"9.3.3.0377","WINNER","SD",1,"9.3.3",43.25,-99.75,614.5,41.6660388317467,3.72968638048259,-5.00657956227974,24.0378394664776,29.0444191393836,9.32851874767721,615.954526481829,0.365107181398589,0,0.307298966236767,0.153714877896982,0.148557414686017,15,17,18,21,23,39,53,61,75,2.30434782608696,30,0.472381517984285,4.62521401121935,1.0856482559372
"5921",5921,"9.3.3.0378","WOOD","SD",1,"9.3.3",43.5,-100.5,664.5,34.9890010762822,3.55503375713761,-4.89365364455168,23.6676525069408,28.5613057375978,9.03663870679292,657.044255137529,0.390868581555699,0,0.335307287293819,0.166875879714102,0.140996405254406,16,18,20,22,25,41,55,65,78,2.2,30,0.461763103223084,4.58160282022973,1.32972771223331
"5922",5922,"9.3.3.0379","ZEONA 10 SSW","SD",1,"9.3.3",45,-103,832.1,27.9848527125145,3.33166338924262,-6.86269056722842,22.5705283479923,29.4332187224107,7.32052857414739,818.944865555686,0.342586426441864,0,0.27459140015931,0.167779968892267,0.18461696182621,16,18,20,22,26,47,68,82,100,2.61538461538462,42,0.485108018354066,4.83398639748369,0.348459940377722
"5923",5923,"9.3.3.0383","BILLY CREEK","WY",1,"9.3.3",44,-106.75,1516.4,22.8153955313246,3.12743555068864,-3.94221028546766,21.1212856999565,25.0634963889504,7.57728506793529,1519.23046200852,0.183419143039479,0,0.164947640866724,0.0642667612494701,0.182913802550274,7,8,9,10,11,20,28,32,39,2.54545454545455,17,0.0733733580867968,2.65377850823589,-2.07097587377609
"5924",5924,"9.3.3.0388","CASPER 2 E","WY",1,"9.3.3",42.75,-106.25,1585.9,43.8925192704152,3.78174390169776,-3.40992007671558,21.7801206929429,25.1900405293327,8.10012039071044,1594.971998175,0.224361730792322,0,0.206049671346566,0.0841017684215122,0.17608122882959,9,10,11,12,14,25,34,39,48,2.42857142857143,20,0.29791945903606,3.81707438697988,-1.00675722488415
"5925",5925,"9.3.3.0391","CLEARMONT 5 SW","WY",1,"9.3.3",44.5,-106.5,1217.7,29.2615595518633,3.37627469396186,-5.691928640386,21.1807313733345,26.8726597161587,7.04629089481247,1229.61814367288,0.251597800224054,0,0.211843745562264,0.105402985051973,0.184716059246419,11,12,13,15,17,31,43,51,64,2.52941176470588,26,0.200876773095153,3.26623332480401,0.914244385948848
"5926",5926,"9.3.3.0392","COLONY","WY",1,"9.3.3",44.75,-104.25,1060.7,26.5057473418385,3.27736159030103,-4.88853333801677,22.1705466457079,27.0590798228818,7.75231990351182,1043.22268835207,0.32831657437792,0,0.263726263104239,0.140454811381679,0.179627525028175,14,16,17,19,22,39,56,66,81,2.54545454545455,34,0.359409453085342,3.98008308492815,0.866513536003367
"5927",5927,"9.3.3.0395","DILLINGER","WY",1,"9.3.3",44,-105,1313.7,33.897305296384,3.52333552144474,-5.35727211450267,21.6837283875864,27.0410009377276,7.29004000420855,1319.0231990014,0.323328177493243,0,0.280021548956329,0.119747600445435,0.173097943407362,13,14,16,17,20,34,47,55,66,2.35,27,0.610810003384114,5.55203866159288,0.824602516242294
"5928",5928,"9.3.3.0396","DOUGLAS 1 SE","WY",1,"9.3.3",42.75,-105.25,1485.75,31.4828572881693,3.44940275417896,-3.92360007748738,21.7647897091786,25.6883898763114,7.95351069839018,1492.6494667313,0.279373102726228,0,0.225905023198324,0.106523542599096,0.167257460431301,11,12,13,15,17,29,40,47,57,2.35294117647059,23,0.498333594746638,4.91787314770343,1.39658807788913
"5929",5929,"9.3.3.0398","DULL CTR 1SE","WY",1,"9.3.3",43.5,-105,1345.7,24.7469135575447,3.20870077649275,-4.49669345800865,22.5314672623249,27.0281610512509,8.17660677712051,1343.78863790359,0.245779019436193,0,0.210699250438186,0.0911851893256887,0.174154184367894,10,11,12,13,15,27,36,43,50,2.4,21,0.59961188085447,5.58270389007945,1.93967659883606
"5930",5930,"9.3.3.0399","ECHETA 2 NW","WY",1,"9.3.3",44.5,-106,1219.2,35.4828968661986,3.56905080197192,-5.05120468137662,22.0205790301084,27.0717832680951,7.65539142674161,1220.49497222142,0.405182236494398,0,0.346623127512297,0.154671668837857,0.16547012065258,16,18,20,22,25,42,59,69,83,2.36,34,0.443852786523241,4.51287470381474,1.24122035163623
"5931",5931,"9.3.3.0400","GILLETTE 4SE","WY",1,"9.3.3",44.25,-105.5,1414.3,39.3874821504424,3.67344805390506,-4.73107998162011,21.5412754135468,26.2723549831797,7.39135461897319,1370.38664075896,0.236890371990915,0,0.202717079264149,0.0779427959061471,0.186923409927965,9,10,11,12,14,24,33,39,47,2.35714285714286,19,0.599606745271271,5.38153028333195,1.011423330914
"5932",5932,"9.3.3.0401","GILLETTE 18 SW","WY",1,"9.3.3",44,-105.75,1495,40.9690471456362,3.7128168339204,-4.54976035243828,20.919880395781,25.4696416904802,7.25003984080961,1499.03196747711,0.330977638685467,0,0.279634219102037,0.138503503851412,0.173257189911947,14,16,17,19,22,38,53,64,76,2.40909090909091,31,0.595295732118855,5.40346837575191,0.866342499464452
"5933",5933,"9.3.3.0403","GLENROCK 5 ESE","WY",1,"9.3.3",42.75,-105.75,1508.2,25.7444007512384,3.24821715691097,-3.37145350884745,21.6808530658362,25.0523066687616,8.11434628654475,1532.77874958996,0.174503957766155,0,0.151412486793178,0.0814804812624036,0.181261385362942,8,9,10,11,13,24,32,39,47,2.46153846153846,19,0.453357587735058,4.56279874808536,-0.0575564818121279
"5934",5934,"9.3.3.0407","KAYCEE","WY",1,"9.3.3",43.75,-106.75,1420.4,24.2778002113574,3.1895623612366,-4.40907999811628,22.046320535691,26.4554003602385,7.83543998187417,1426.41600092679,0.205326481962282,0,0.181530963164012,0.0735997947910252,0.179546152664985,8,9,10,11,12,22,30,36,43,2.5,18,0.137120882978096,3.03155051674694,-1.21083296430623
"5935",5935,"9.3.3.0415","LEITER 9N","WY",1,"9.3.3",44.75,-106.25,1268,33.8802798152663,3.52283312875997,-4.6700000495818,22.4300003003439,27.1000003499257,8.02999973908334,1239.33600457442,0.286518713153838,0,0.237706055313916,0.103231848973261,0.179014092467459,11,12,13,15,17,30,41,49,58,2.41176470588235,24,0.303471846737657,3.96381616329106,0.858857276694323
"5936",5936,"9.3.3.0420","MIDWEST","WY",1,"9.3.3",43.5,-106.25,1481.3,29.4263005714097,3.38188885170771,-4.29453023317476,21.8357510646321,26.1302812324838,7.98108028250742,1474.74592115055,0.259911248586432,0,0.222600632156518,0.104680480452301,0.178237012830461,11,12,13,15,17,30,41,49,61,2.41176470588235,24,0.485659896299718,4.71985322021992,0.333698161361554
"5937",5937,"9.3.3.0427","REDBIRD","WY",1,"9.3.3",43.25,-104.25,1185.7,23.0276954849843,3.13669764304124,-4.81457593884662,23.2071440007344,28.0217195718442,8.55828837975804,1185.17040004267,0.284043771575613,0,0.214132343204332,0.0946577322401728,0.161210140765434,10,11,12,13,15,26,35,41,48,2.33333333333333,20,0.518900216402687,5.03970765584921,2.21678539315627
"5938",5938,"9.3.3.0429","ROCHELLE 7ENE","WY",1,"9.3.3",43.75,-104.75,1292,18.4035205302319,2.91254197947786,-5.22168001685925,22.6454882715081,27.8671676452094,7.89374385866179,1287.1152011729,0.1926393236009,0,0.180609709584406,0.0678435585962967,0.183763028610942,8,9,9,10,12,21,29,34,41,2.41666666666667,17,0.533301392192202,5.20953064259131,1.1891039849661
"5939",5939,"9.3.3.0430","ROCKYPOINT 7NNE","WY",1,"9.3.3",45,-105,1191.8,43.570680974706,3.77438446944733,-5.26652038071388,21.016572549482,26.283092611043,6.89997273744526,1276.70793691481,0.336013510404471,0,0.293379776291278,0.154337959704554,0.176251244219317,15,17,19,21,24,42,60,72,89,2.5,36,0.434464133619272,4.42104635509831,0.669711362183648
"5940",5940,"9.3.3.0432","SHERIDAN CO AP","WY",1,"9.3.3",44.75,-107,1202.4,47.8864114413985,3.86877329106464,-4.64288854501722,21.106159816816,25.7490482417618,7.34268808584967,1200.73564713766,0.239938795954864,0.0806451612903226,0.22799519229163,0.11041933412174,0.179281974994596,11,12,13,15,17,31,43,52,62,2.52941176470588,26,0.0859791413571058,2.44639860573069,-0.945745467203665
"5941",5941,"9.3.3.0433","SHERIDAN FLD STN","WY",1,"9.3.3",44.75,-106.75,1143,32.8651694889117,3.4924134188272,-5.06952015650412,21.5268777412309,26.5963978296198,7.4069941853793,1142.47484442693,0.311437135352078,0,0.270380575113539,0.111650408175061,0.175316165664357,12,14,15,16,19,32,44,52,62,2.31578947368421,25,0.146302546450768,2.8730397221554,0.863225233925732
"5942",5942,"9.3.3.0434","SPENCER 10 NE","WY",1,"9.3.3",43.5,-104.25,1158.8,26.9967986291144,3.29571828968237,-5.20972020406286,23.5996803888033,28.8094015408186,8.68987942779028,1104.07196641595,0.254295731704129,0,0.197036052046235,0.09767818636184,0.166339980984435,10,11,12,13,15,27,37,43,50,2.46666666666667,22,0.39516626361488,4.28484092322261,1.78516744162175
"5943",5943,"9.3.3.0436","UPTON","WY",1,"9.3.3",44,-104.5,1316.7,32.3703583227367,3.47724313747023,-5.51135803197366,21.939536548428,27.4508942771791,7.34867908444788,1308.75648152506,0.296755512902237,0,0.263883362386962,0.135666735609343,0.172155295883231,13,15,16,19,21,37,51,62,75,2.42857142857143,30,0.340759352179807,3.90984624581525,0.100452388604992
"5944",5944,"9.3.3.0438","UPTON 13 SW","WY",1,"9.3.3",44,-104.75,1456.9,27.4743640819207,3.31325335468682,-5.29502472290533,21.1068817998748,26.4019065700978,6.88699444021947,1450.31408370776,0.334697871681611,0,0.277620809416711,0.140008251755817,0.167991408094024,14,16,17,19,22,38,52,63,75,2.36363636363636,30,0.468906206332096,4.75283397692258,0.64778269072491
"5945",5945,"9.3.3.0440","WESTON 1 E","WY",1,"9.3.3",44.75,-105.25,1074.4,24.5679999667424,3.20144478178483,-5.06362834097004,21.7641484846236,26.8277763521134,7.66779993397989,1137.66540810627,0.28857710045986,0,0.242774739326638,0.0982928962657732,0.181537378146567,11,12,13,15,17,29,40,47,56,2.35294117647059,23,0.420032973723685,4.39851052259218,0.750788019950562
"5946",5946,"9.3.3.0444","THEODORE ROOSEVELT AP","ND",1,"9.3.3",46.75,-102.75,786.4,23.6258399499387,3.16234102618436,-8.80639841665613,20.8304780138896,29.6368761627846,5.98024193277933,788.336576098234,0.374622442822478,0,0.274140719791962,0.151172876993957,0.172863167677845,14,16,18,20,23,41,57,69,83,2.47826086956522,34,0.560538397336816,5.12901515535846,-1.7983305273342
"5947",5947,"9.3.3.0445","PHILIP AP","SD",1,"9.3.3",44,-101.5,672.4,31.8468007746853,3.46093693033839,-5.24190575438255,23.7586801959352,29.0005860132602,8.71263997454073,673.354849651104,0.245874383365105,0.0217391304347826,0.217879331977828,0.118349420457207,0.178332632101182,11,13,14,16,18,33,45,55,69,2.5,27,0.423202133560335,4.4854080813473,1.11334460557146
"5948",5948,"9.3.3.0446","BILLINGS LOGAN INTL AP","MT",1,"9.3.3",45.75,-108.5,1091.5,37.3894789227094,3.62138935261776,-3.14098024497635,22.3487203531744,25.4897000199721,8.77227042452377,1072.50992433944,0.26645830327744,0,0.236454253632398,0.0964880946165287,0.187852475532817,11,12,13,14,17,29,40,48,58,2.35294117647059,23,0.24516962871706,3.38685424545848,1.91494701067495
"5949",5949,"9.3.3.0447","LEWISTOWN MUNI AP","MT",1,"9.3.3",47,-109.5,1263.4,41.7809659088812,3.73244087479084,-4.35846153888996,18.7437169754662,23.1021789911933,6.35159993770861,1261.50028798287,0.526176583555128,0,0.469252663076518,0.196283868897438,0.144252931760556,21,23,25,28,31,50,68,80,94,2.19354838709677,37,0.232974600608,3.40245999900864,-0.348333208128679
"5950",5950,"9.3.3.0448","MILES CITY F WILEY FLD","MT",1,"9.3.3",46.5,-106,799.8,22.3304361282948,3.10595059670902,-6.64428386957368,23.0536357062893,29.6979191963006,7.90771585343646,804.16920008425,0.263893183525784,0,0.233648792675411,0.129693580701848,0.175199123285618,12,14,15,17,20,36,50,60,73,2.5,30,0.394095444611749,4.32779558435413,0.281421833754166
"5951",5951,"9.3.3.0450","MOORCROFT 3S","WY",1,"9.3.3",44.25,-105,1318.3,27.3850001530579,3.3099954238248,-5.21084228011621,21.5158192154066,26.7266614963162,7.11575552630396,1355.06255977763,0.220479466244704,0.0232558139534884,0.235573417821828,0.114991112921916,0.187838114258966,12,13,14,16,19,34,47,56,72,2.47368421052632,28,0.543600728249938,5.11380252941287,0.630693702446081
"5952",5952,"9.3.3.0451","CASPER NATRONA CO AP","WY",1,"9.3.3",43,-106.5,1627,44.0623356026019,3.78560534956075,-3.9003200961949,21.5341045689967,25.4344244065551,7.75778412512252,1623.06880021584,0.186567774285114,0.138888888888889,0.171834698330951,0.0720229924180054,0.178699622452226,7,8,9,10,12,21,29,34,40,2.41666666666667,17,0.430243936637217,4.43249376747838,-0.227492774416703
"5953",5953,"9.3.3.0452","RAPID CITY RGNL AP","SD",1,"9.3.3",44,-103,963.2,25.768093363541,3.24913703525817,-3.87848678451238,22.8697525725475,26.748239450352,8.57608001905129,962.761312892247,0.212268547357763,0.0985915492957746,0.20182379123249,0.100715119015656,0.179737852511617,10,11,12,14,16,28,39,47,56,2.4375,23,0.297265968550554,3.85429662288435,1.70076086779716
"5954",5954,"9.3.4.0006","AINSWORTH","NE",1,"9.3.4",42.5,-99.75,765,35.6071341630283,3.57254601561889,-4.22049391210033,23.2647481633651,27.4852415681107,9.15769387678558,765.136959216802,0.311258418790195,0,0.258120291355334,0.125906360517854,0.130212497170786,12,14,15,17,19,31,40,46,54,2.10526315789474,21,0.498602685284998,4.76239928784486,1.54661968507656
"5955",5955,"9.3.4.0007","ANSELMO 2 SE","NE",1,"9.3.4",41.5,-99.75,794,42.1479995760068,3.74118722367765,-4.00797600842049,23.1070565405016,27.1150321439919,9.1869997986342,799.332001760867,0.290564654407779,0,0.267961855697799,0.123978944714958,0.104716515590719,12,14,15,16,18,28,37,42,48,2.05555555555556,19,0.473330911695536,4.6422592708987,2.14101010347855
"5956",5956,"9.3.4.0008","ARTHUR","NE",1,"9.3.4",41.5,-101.75,1115.6,27.8899739544782,3.328267267773,-3.48007649735313,23.1063203640753,26.5863963836376,9.12994539469776,1126.83639907461,0.239071339806349,0,0.202574687488166,0.0910172943837774,0.13544280650308,9,10,11,12,14,23,31,36,42,2.21428571428571,17,0.472998638749627,4.7571034199654,2.41749712069958
"5957",5957,"9.3.4.0009","ATKINSON 3SW","NE",1,"9.3.4",42.5,-99,648.6,40.4066404429982,3.69899413886121,-4.61598046532607,23.5876596199384,28.2036401529981,9.30364027506856,646.673951785777,0.206669479022424,0.252747252747253,0.240452376425577,0.14321162867241,0.16775802902366,12,14,15,17,20,35,49,60,71,2.45,29,0.500547328165905,4.74572820602549,1.51098063591024
"5958",5958,"9.3.4.0010","BARTLETT 1W","NE",1,"9.3.4",42,-98.5,662.9,46.8205738504211,3.84632271851096,-4.84529378078042,23.4831740146839,28.3284680478904,9.21258697823906,664.723744344301,0.269366048143685,0.0285714285714286,0.23191889507056,0.111014471327676,0.147180641186932,11,12,13,15,17,29,38,45,53,2.23529411764706,21,0.496577497400126,4.74138083340253,1.79755200062345
"5959",5959,"9.3.4.0011","BREWSTER","NE",1,"9.3.4",42,-99.75,760.5,38.918039522561,3.66145788406968,-4.451239989659,23.1296396655003,27.5808795102008,8.98803994483338,759.375999122832,0.31225931849435,0,0.250992572384824,0.115270436297785,0.118927558649092,11,13,14,15,17,28,36,41,48,2.11764705882353,19,0.505162190320293,4.88416556587412,1.81309453255989
"5960",5960,"9.3.4.0013","CHAMBERS","NE",1,"9.3.4",42.25,-98.75,648.9,48.6546054237258,3.88474646856531,-4.90147317955923,23.1251933701206,28.0266661430865,8.97371999824724,645.961375688018,0.266353200346065,0.0806451612903226,0.264937299291192,0.151961875035609,0.151674511252763,14,16,17,19,22,37,51,61,73,2.31818181818182,29,0.502823881578822,4.76784625140542,1.63542143601711
"5961",5961,"9.3.4.0015","CRESCENT LAKE NWR","NE",1,"9.3.4",41.75,-102.5,1164.3,27.1584132504117,3.30168687868678,-3.31009338034824,23.0296269295672,26.3397201379184,9.06417327976866,1174.31462509967,0.234500986183918,0,0.183980253045943,0.0812573187371801,0.139716357503072,8,9,10,11,13,21,29,33,38,2.23076923076923,16,0.452275863044144,4.65062919714762,2.57070286128629
"5962",5962,"9.3.4.0016","ELSMERE 9 ENE","NE",1,"9.3.4",42.25,-100,808.3,48.5050790667027,3.88166850452203,-3.91198894687267,23.2791212407093,27.1911105369471,9.24345035557202,826.047379496813,0.350457465862871,0,0.320233804580289,0.172123754069683,0.106731106736473,16,18,19,21,24,37,49,56,65,2.04166666666667,25,0.533736034588307,5.02813642817267,1.58146389928925
